,id,date,shelter_name,City,state,total_capacity,occupied_beds,available_beds,occupancy_rate,average_age,male_percentage,female_percentage,season,notes,CBSA,CBSA Code,Year,"Land Value (Per Acre, As-Is)","Land Value (1/4 Acre Lot, Standardized)",Land Share of Property Value,Home Price Appreciation (HPA),State
158,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2014,228500,62500,0.33,1.149,TX
159,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2015,284700,77900,0.376,1.2550000000000001,TX
160,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2016,352800,96500,0.428,1.366,TX
161,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2017,412500,112900,0.462,1.482,TX
162,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2018,470100,128600,0.483,1.614,TX
163,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2019,509600,139400,0.502,1.684,TX
164,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2020,570300,156000,0.526,1.798,TX
165,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2021,662400,181200,0.526,2.087,TX
166,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2022,848200,232100,0.557,2.528,TX
167,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2023,875100,239400,0.5650000000000001,2.568,TX
168,13,2024-11-06,HomeSafe,Dallas,TX,96,29,67,30.2,47,66,34,Winter,Overcrowded,"Dallas, TX",19100,2024,892200,244100,0.5660000000000001,2.613,TX
169,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2012,815400,244900,0.463,1.0,CA
170,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2013,1082500,325100,0.527,1.166,CA
171,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2014,1242800,373300,0.553,1.276,CA
172,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2015,1371000,411800,0.5730000000000001,1.359,CA
173,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2016,1527300,458700,0.596,1.455,CA
174,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2017,1717900,516000,0.619,1.576,CA
175,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2018,1960900,588900,0.641,1.738,CA
176,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2019,2035400,611300,0.645,1.792,CA
177,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2020,2263800,679900,0.662,1.941,CA
178,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2021,2795600,839600,0.68,2.335,CA
179,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2022,3288400,987600,0.6950000000000001,2.688,CA
180,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2023,3404500,1022500,0.705,2.742,CA
181,14,2024-08-18,Hope House,San Diego,CA,183,3,180,1.6,22,50,50,Autumn,Under inspection,"San Diego, CA",41740,2024,3672600,1103000,0.717,2.91,CA
182,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2012,300500,73400,0.291,1.0,IL
183,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2013,342300,83600,0.311,1.067,IL
184,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2014,400600,97900,0.34,1.1400000000000001,IL
185,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2015,440300,107500,0.357,1.195,IL
186,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2016,505100,123400,0.389,1.2590000000000001,IL
187,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2017,559500,136700,0.40900000000000003,1.324,IL
188,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2018,598300,146100,0.41600000000000004,1.393,IL
189,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2019,620300,151500,0.42,1.431,IL
190,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2020,676400,165200,0.436,1.502,IL
191,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2021,724700,177000,0.423,1.6600000000000001,IL
192,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2022,763200,186400,0.41100000000000003,1.799,IL
193,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2023,874100,213500,0.446,1.9000000000000001,IL
194,15,2024-05-02,Harbor Home,Chicago,IL,55,26,29,47.3,44,62,38,Spring,Needs maintenance,"Chicago, IL",16980,2024,1004700,245400,0.47700000000000004,2.039,IL
195,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2012,1702900,309500,0.434,1.0,NY
196,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2013,1868100,339500,0.452,1.052,NY
197,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2014,2042500,371200,0.46900000000000003,1.111,NY
198,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2015,2184200,397000,0.48,1.159,NY
199,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2016,2322700,422100,0.491,1.206,NY
200,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2017,2506700,455600,0.505,1.2650000000000001,NY
201,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2018,2703900,491400,0.518,1.331,NY
202,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2019,2819200,512400,0.523,1.375,NY
203,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2020,3113100,565800,0.543,1.462,NY
204,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2021,3504800,637000,0.551,1.622,NY
205,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2022,3711800,674600,0.536,1.7670000000000001,NY
206,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2023,4030700,732600,0.559,1.838,NY
207,16,2025-01-27,Recovery Residence,New York,NY,53,41,12,77.4,39,59,41,Autumn,Staff shortage,"New York, NY",35620,2024,4532800,823800,0.585,1.976,NY
208,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2012,165200,45200,0.274,1.0,TX
209,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2013,195900,53600,0.303,1.073,TX
210,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2014,228500,62500,0.33,1.149,TX
211,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2015,284700,77900,0.376,1.2550000000000001,TX
212,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2016,352800,96500,0.428,1.366,TX
213,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2017,412500,112900,0.462,1.482,TX
214,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2018,470100,128600,0.483,1.614,TX
215,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2019,509600,139400,0.502,1.684,TX
216,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2020,570300,156000,0.526,1.798,TX
217,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2021,662400,181200,0.526,2.087,TX
218,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2022,848200,232100,0.557,2.528,TX
219,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2023,875100,239400,0.5650000000000001,2.568,TX
220,17,2023-08-03,Safe Haven,Dallas,TX,300,170,130,56.7,61,50,50,Spring,Excellent condition,"Dallas, TX",19100,2024,892200,244100,0.5660000000000001,2.613,TX
221,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2012,203600,53400,0.28,1.0,TX
222,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2013,245100,64300,0.313,1.078,TX
223,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2014,299700,78600,0.34900000000000003,1.18,TX
224,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2015,348100,91300,0.381,1.258,TX
225,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2016,392400,102900,0.41100000000000003,1.314,TX
226,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2017,424900,111500,0.423,1.381,TX
227,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2018,447200,117300,0.425,1.446,TX
228,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2019,484100,127000,0.44,1.514,TX
229,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2020,549900,144200,0.47100000000000003,1.606,TX
230,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2021,617100,161900,0.46900000000000003,1.809,TX
231,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2022,721500,189200,0.467,2.124,TX
232,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2023,776200,203600,0.488,2.187,TX
233,18,2023-11-22,Sunrise Shelter,Houston,TX,72,54,18,75.0,55,63,37,Summer,High demand,"Houston, TX",26420,2024,803900,210800,0.495,2.233,TX
234,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2012,343300,66400,0.253,1.0,PA
235,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2013,352400,68200,0.254,1.024,PA
236,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2014,346600,67000,0.245,1.04,PA
237,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2015,362700,70100,0.251,1.066,PA
238,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2016,409400,79200,0.272,1.109,PA
239,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2017,450300,87100,0.28700000000000003,1.155,PA
240,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2018,496800,96100,0.3,1.219,PA
241,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2019,569100,110100,0.325,1.29,PA
242,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2020,713200,138000,0.374,1.4060000000000001,PA
243,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2021,857400,165800,0.395,1.599,PA
244,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2022,906300,175300,0.378,1.7670000000000001,PA
245,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2023,1067600,206500,0.421,1.87,PA
246,19,2024-08-24,Harbor Home,Philadelphia,PA,149,141,8,94.6,45,48,52,Autumn,Excellent condition,"Philadelphia, PA",37980,2024,1225500,237000,0.452,1.998,PA
247,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2012,119500,31700,0.223,1.0,TX
248,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2013,133700,35500,0.23800000000000002,1.048,TX
249,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2014,144900,38400,0.246,1.101,TX
250,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2015,172400,45700,0.275,1.168,TX
251,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2016,213000,56500,0.322,1.233,TX
252,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2017,242200,64300,0.34700000000000003,1.303,TX
253,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2018,276200,73300,0.368,1.4020000000000001,TX
254,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2019,300700,79800,0.382,1.469,TX
255,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2020,344600,91400,0.41100000000000003,1.566,TX
256,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2021,385100,102200,0.399,1.799,TX
257,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2022,478800,127000,0.425,2.104,TX
258,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2023,493200,130800,0.437,2.108,TX
259,20,2023-12-21,Sunrise Shelter,San Antonio,TX,189,112,77,59.3,38,65,35,Summer,Staff shortage,"San Antonio, TX",41700,2024,484100,128400,0.427,2.116,TX
260,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2012,343300,66400,0.253,1.0,PA
261,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2013,352400,68200,0.254,1.024,PA
262,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2014,346600,67000,0.245,1.04,PA
263,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2015,362700,70100,0.251,1.066,PA
264,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2016,409400,79200,0.272,1.109,PA
265,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2017,450300,87100,0.28700000000000003,1.155,PA
266,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2018,496800,96100,0.3,1.219,PA
267,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2019,569100,110100,0.325,1.29,PA
268,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2020,713200,138000,0.374,1.4060000000000001,PA
269,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2021,857400,165800,0.395,1.599,PA
270,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2022,906300,175300,0.378,1.7670000000000001,PA
271,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2023,1067600,206500,0.421,1.87,PA
272,21,2024-11-26,HomeSafe,Philadelphia,PA,181,47,134,26.0,32,48,52,Spring,Needs maintenance,"Philadelphia, PA",37980,2024,1225500,237000,0.452,1.998,PA
273,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2012,300500,73400,0.291,1.0,IL
274,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2013,342300,83600,0.311,1.067,IL
275,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2014,400600,97900,0.34,1.1400000000000001,IL
276,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2015,440300,107500,0.357,1.195,IL
277,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2016,505100,123400,0.389,1.2590000000000001,IL
278,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2017,559500,136700,0.40900000000000003,1.324,IL
279,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2018,598300,146100,0.41600000000000004,1.393,IL
280,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2019,620300,151500,0.42,1.431,IL
281,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2020,676400,165200,0.436,1.502,IL
282,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2021,724700,177000,0.423,1.6600000000000001,IL
283,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2022,763200,186400,0.41100000000000003,1.799,IL
284,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2023,874100,213500,0.446,1.9000000000000001,IL
285,22,2023-08-30,Recovery Residence,Chicago,IL,242,69,173,28.5,47,53,47,Winter,Overcrowded,"Chicago, IL",16980,2024,1004700,245400,0.47700000000000004,2.039,IL
286,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2012,2693000,546900,0.607,1.0,CA
287,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2013,3499700,710700,0.664,1.188,CA
288,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2014,4123100,837300,0.6930000000000001,1.34,CA
289,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2015,4850500,985000,0.723,1.5130000000000001,CA
290,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2016,5297300,1075800,0.737,1.62,CA
291,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2017,6180500,1255200,0.761,1.831,CA
292,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2018,7487700,1520600,0.788,2.142,CA
293,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2019,6940100,1409400,0.772,2.0260000000000002,CA
294,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2020,7309300,1484400,0.777,2.121,CA
295,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2021,8344400,1694600,0.78,2.411,CA
296,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2022,8929800,1813500,0.773,2.602,CA
297,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2023,8687100,1764200,0.771,2.541,CA
298,23,2024-06-08,HomeSafe,San Jose,CA,271,271,0,100.0,30,44,56,Autumn,Recently renovated,"San Jose, CA",41940,2024,9489900,1927200,0.782,2.734,CA
299,24,2024-04-10,New Beginnings,Chicago,IL,78,68,10,87.2,32,47,53,Autumn,No issues reported,"Chicago, IL",16980,2012,300500,73400,0.291,1.0,IL
300,24,2024-04-10,New Beginnings,Chicago,IL,78,68,10,87.2,32,47,53,Autumn,No issues reported,"Chicago, IL",16980,2013,342300,83600,0.311,1.067,IL
